id_date,day,month,year,weekday,time_of_accident
62328,13,6,2018,Miércoles,12.0
62330,2,7,2018,Lunes,6.0
62336,8,7,2018,Domingo,18.0
62726,1,7,2018,Domingo,0.0
62727,17,7,2018,Martes,16.0
63538,17,7,2018,Martes,17.0
63539,22,7,2018,Domingo,4.0
63540,12,7,2018,Jueves,14.0
66749,14,7,2018,Sábado,4.0
66750,14,7,2018,Sábado,6.0
66751,17,7,2018,Martes,10.0
66752,17,7,2018,Martes,17.0
66753,18,7,2018,Miércoles,20.0
66754,21,7,2018,Sábado,9.0
66755,23,7,2018,Lunes,18.0
66756,24,7,2018,Martes,7.0
66757,27,7,2018,Viernes,18.0
66759,27,7,2018,Viernes,13.0
66760,27,7,2018,Viernes,12.0
66761,28,7,2018,Sábado,9.0
67946,2,3,2018,Viernes,15.0
67949,2,5,2018,Miércoles,8.0
67950,15,5,2018,Martes,14.0
68342,22,5,2018,Martes,15.0
68343,1,6,2018,Viernes,16.0
68345,5,6,2018,Martes,16.0
68353,31,12,1969,Miércoles,18.0
68356,22,7,2018,Domingo,4.0
68358,31,7,2018,Martes,10.0
70772,20,7,2018,Viernes,17.0
71569,4,7,2018,Miércoles,14.0
71570,8,7,2018,Domingo,13.0
71571,10,7,2018,Martes,19.0
74373,3,7,2018,Martes,16.0
74374,7,7,2018,Sábado,18.0
74375,24,7,2018,Martes,19.0
74376,25,7,2018,Miércoles,13.0
74377,28,7,2018,Sábado,15.0
75584,1,8,2018,Miércoles,5.0
75586,30,8,2018,Jueves,7.0
75589,31,8,2018,Viernes,15.0
75979,5,8,2018,Domingo,0.0
75980,8,8,2018,Miércoles,14.0
75982,11,8,2018,Sábado,15.0
75984,13,8,2018,Lunes,13.0
75986,14,8,2018,Martes,9.0
75987,15,8,2018,Miércoles,7.0
75988,16,8,2018,Jueves,11.0
75989,18,8,2018,Sábado,22.0
75990,22,8,2018,Miércoles,7.0
76391,25,8,2018,Sábado,18.0
76398,18,8,2018,Sábado,7.0
76793,1,8,2018,Miércoles,11.0
77588,13,8,2018,Lunes,0.0
77589,18,8,2018,Sábado,0.0
77590,20,8,2018,Lunes,16.0
77591,15,8,2018,Miércoles,0.0
77592,10,8,2018,Viernes,18.0
83998,6,8,2018,Lunes,17.0
83999,21,8,2018,Martes,6.0
93601,2,8,2018,Jueves,1.0
93602,7,8,2018,Martes,15.0
93603,9,8,2018,Jueves,19.0
93604,16,8,2018,Jueves,16.0
94003,19,8,2018,Domingo,15.0
94005,20,8,2018,Lunes,19.0
94007,31,8,2018,Viernes,15.0
94008,31,8,2018,Viernes,5.0
95973,13,5,2017,sabado,12.272988255763375
95974,4,6,2017,domingo,12.272988255763375
95975,29,6,2017,jueves,12.272988255763375
95976,12,7,2017,miercoles,12.272988255763375
95977,20,8,2017,domingo,12.272988255763375
95978,30,8,2017,miercoles,12.272988255763375
95979,3,9,2017,domingo,12.272988255763375
95980,4,9,2017,lunes,12.272988255763375
95981,6,9,2017,miercoles,12.272988255763375
95982,18,8,2017,viernes,12.272988255763375
95983,19,8,2017,sabado,12.272988255763375
95984,1,10,2017,domingo,12.272988255763375
95985,22,9,2017,viernes,12.272988255763375
95986,30,11,2017,jueves,12.272988255763375
95987,1,12,2017,viernes,12.272988255763375
95988,15,11,2017,miercoles,12.272988255763375
95989,11,10,2017,miercoles,12.272988255763375
95990,11,12,2017,lunes,12.272988255763375
95991,15,12,2017,viernes,12.272988255763375
95992,16,12,2017,sabado,12.272988255763375
95993,25,12,2017,lunes,12.272988255763375
95999,20,5,2017,sabado,12.272988255763375
96000,19,8,2017,sabado,12.272988255763375
96001,8,9,2017,viernes,12.272988255763375
96002,22,7,2017,sabado,12.272988255763375
96007,18,8,2017,viernes,12.272988255763375
96008,20,8,2017,domingo,12.272988255763375
96015,15,9,2017,viernes,12.272988255763375
96016,11,10,2017,miercoles,12.272988255763375
96024,30,11,2017,jueves,12.272988255763375
96025,16,11,2017,jueves,12.272988255763375
96031,26,12,2017,martes,12.272988255763375
96044,10,1,2018,miercoles,12.272988255763375
96053,2,1,2018,martes,12.272988255763375
96054,23,1,2018,martes,12.272988255763375
96055,8,2,2018,jueves,12.272988255763375
96234,21,3,2018,miercoles,12.272988255763375
96235,28,3,2018,miercoles,12.272988255763375
96238,1,12,2016,jueves,12.272988255763375
96241,12,12,2016,lunes,12.272988255763375
96242,21,12,2016,miercoles,12.272988255763375
96243,2,1,2017,lunes,12.272988255763375
96244,6,1,2017,viernes,12.272988255763375
96245,20,2,2017,lunes,12.272988255763375
96246,22,2,2017,miercoles,12.272988255763375
96247,8,3,2017,miercoles,12.272988255763375
96248,23,3,2017,jueves,12.272988255763375
96249,7,4,2017,viernes,12.272988255763375
96250,2,1,2017,lunes,12.272988255763375
96251,7,4,2017,viernes,12.272988255763375
96252,12,5,2017,viernes,12.272988255763375
96253,9,6,2017,viernes,12.272988255763375
96254,9,6,2017,viernes,12.272988255763375
96255,23,6,2017,viernes,12.272988255763375
96264,21,7,2017,viernes,12.272988255763375
96265,2,4,2017,domingo,12.272988255763375
96266,7,4,2017,viernes,12.272988255763375
96267,16,4,2017,domingo,12.272988255763375
96268,24,4,2017,lunes,12.272988255763375
96269,13,4,2017,jueves,12.272988255763375
96270,1,5,2017,lunes,12.272988255763375
96271,8,5,2017,lunes,12.272988255763375
96272,5,5,2017,viernes,12.272988255763375
96273,19,5,2017,viernes,12.272988255763375
96274,19,5,2017,viernes,12.272988255763375
96275,28,5,2017,domingo,12.272988255763375
96276,26,5,2017,viernes,12.272988255763375
96277,27,6,2017,martes,12.272988255763375
96278,17,6,2017,sabado,12.272988255763375
96279,6,6,2017,martes,12.272988255763375
96280,29,6,2017,jueves,12.272988255763375
96281,29,6,2017,jueves,12.272988255763375
96282,6,6,2017,martes,12.272988255763375
96283,6,7,2017,jueves,12.272988255763375
96284,7,7,2017,viernes,12.272988255763375
96285,10,7,2017,lunes,12.272988255763375
96286,15,7,2017,sabado,12.272988255763375
96287,17,8,2017,jueves,12.272988255763375
96288,18,8,2017,viernes,12.272988255763375
96289,21,8,2017,lunes,12.272988255763375
96290,24,8,2017,jueves,12.272988255763375
96291,1,9,2017,viernes,12.272988255763375
96292,4,9,2017,lunes,12.272988255763375
96293,6,9,2017,miercoles,12.272988255763375
96294,13,9,2017,miercoles,12.272988255763375
96295,20,9,2017,miercoles,12.272988255763375
96296,7,10,2017,sabado,12.272988255763375
96297,21,10,2017,sabado,12.272988255763375
96298,16,10,2017,lunes,12.272988255763375
96299,12,10,2017,jueves,12.272988255763375
96300,1,10,2017,domingo,12.272988255763375
96301,16,10,2017,lunes,12.272988255763375
96302,5,11,2017,domingo,12.272988255763375
96303,9,11,2017,jueves,12.272988255763375
96304,12,11,2017,domingo,12.272988255763375
96305,13,11,2017,lunes,12.272988255763375
96306,21,11,2017,martes,12.272988255763375
96307,3,12,2017,domingo,12.272988255763375
96308,7,12,2017,jueves,12.272988255763375
96309,8,12,2017,viernes,12.272988255763375
96310,10,12,2017,domingo,12.272988255763375
96311,27,12,2017,miercoles,12.272988255763375
96312,27,12,2017,miercoles,12.272988255763375
96313,1,1,2018,lunes,12.272988255763375
96314,6,1,2018,sabado,12.272988255763375
96315,9,1,2018,martes,12.272988255763375
96316,10,1,2018,miercoles,12.272988255763375
96317,11,1,2018,jueves,12.272988255763375
96318,17,1,2018,miercoles,12.272988255763375
96319,21,1,2018,domingo,12.272988255763375
96320,3,2,2018,sabado,12.272988255763375
96321,5,2,2018,lunes,12.272988255763375
96322,7,2,2018,miercoles,12.272988255763375
96323,15,2,2018,jueves,12.272988255763375
96324,17,2,2018,sabado,12.272988255763375
96325,25,2,2018,domingo,12.272988255763375
96326,15,3,2018,jueves,12.272988255763375
96327,20,3,2018,martes,12.272988255763375
96328,29,3,2018,jueves,12.272988255763375
96445,16,5,2017,martes,12.272988255763375
96446,30,12,2016,viernes,12.272988255763375
96447,17,1,2017,martes,12.272988255763375
96448,9,2,2017,jueves,12.272988255763375
96449,17,2,2017,viernes,12.272988255763375
96450,24,2,2017,viernes,12.272988255763375
96451,29,3,2017,miercoles,12.272988255763375
96699,12,2,2018,lunes,12.272988255763375
96700,20,2,2018,martes,12.272988255763375
96701,21,3,2018,miercoles,12.272988255763375
96702,27,8,2017,domingo,12.272988255763375
96703,28,8,2017,lunes,12.272988255763375
96704,20,11,2017,lunes,12.272988255763375
96705,29,11,2017,miercoles,12.272988255763375
96706,6,12,2017,miercoles,12.272988255763375
96707,6,12,2017,miercoles,12.272988255763375
96708,10,1,2018,miercoles,12.272988255763375
96709,1,1,2018,lunes,12.272988255763375
96710,2,1,2018,martes,12.272988255763375
96711,16,2,2018,viernes,12.272988255763375
96712,14,3,2018,miercoles,12.272988255763375
96713,7,1,2018,domingo,12.272988255763375
96714,16,4,2017,domingo,12.272988255763375
96715,12,5,2017,viernes,12.272988255763375
96716,18,5,2017,jueves,12.272988255763375
96717,24,5,2017,miercoles,12.272988255763375
96718,7,6,2017,miercoles,12.272988255763375
96719,27,6,2017,martes,12.272988255763375
96720,15,7,2017,sabado,12.272988255763375
96721,17,7,2017,lunes,12.272988255763375
96722,17,7,2017,lunes,12.272988255763375
96723,1,8,2017,martes,12.272988255763375
96724,21,8,2017,lunes,12.272988255763375
96725,2,8,2017,miercoles,12.272988255763375
96726,14,8,2017,lunes,12.272988255763375
96727,22,9,2017,viernes,12.272988255763375
96728,22,9,2017,viernes,12.272988255763375
96729,11,10,2017,miercoles,12.272988255763375
96730,15,10,2017,domingo,12.272988255763375
96731,7,10,2017,sabado,12.272988255763375
96732,8,11,2017,miercoles,12.272988255763375
96733,28,11,2017,martes,12.272988255763375
96734,6,12,2017,miercoles,12.272988255763375
96735,10,12,2017,domingo,12.272988255763375
96736,17,12,2017,domingo,12.272988255763375
96737,6,12,2017,miercoles,12.272988255763375
96738,3,12,2017,domingo,12.272988255763375
96739,7,12,2017,jueves,12.272988255763375
96740,11,12,2017,lunes,12.272988255763375
96741,31,12,2017,domingo,12.272988255763375
96742,13,1,2018,sabado,12.272988255763375
96743,13,1,2018,sabado,12.272988255763375
96744,4,1,2018,jueves,12.272988255763375
96745,18,1,2018,jueves,12.272988255763375
96746,26,1,2018,viernes,12.272988255763375
96747,4,2,2018,domingo,12.272988255763375
96748,19,2,2018,lunes,12.272988255763375
96749,1,3,2018,jueves,12.272988255763375
96750,5,3,2018,lunes,12.272988255763375
96751,9,3,2018,viernes,12.272988255763375
96752,17,3,2018,sabado,12.272988255763375
96753,17,3,2018,sabado,12.272988255763375
96754,17,3,2018,sabado,12.272988255763375
96755,17,3,2018,sabado,12.272988255763375
96756,31,3,2018,sabado,12.272988255763375
96757,6,4,2017,jueves,12.272988255763375
96758,28,4,2017,viernes,12.272988255763375
96759,5,10,2017,jueves,12.272988255763375
96760,6,10,2017,viernes,12.272988255763375
96761,31,1,2018,miercoles,12.272988255763375
96762,20,2,2018,martes,12.272988255763375
96763,25,3,2018,domingo,12.272988255763375
96764,13,10,2017,viernes,12.272988255763375
96765,15,10,2017,domingo,12.272988255763375
96766,19,10,2017,jueves,12.272988255763375
96767,4,11,2017,sabado,12.272988255763375
96768,8,11,2017,miercoles,12.272988255763375
96769,28,11,2017,martes,12.272988255763375
96770,13,12,2017,miercoles,12.272988255763375
96771,16,1,2018,martes,12.272988255763375
96772,31,1,2018,miercoles,12.272988255763375
96773,11,2,2018,domingo,12.272988255763375
97056,9,11,2017,jueves,12.272988255763375
97057,23,11,2017,jueves,12.272988255763375
97058,12,3,2018,lunes,12.272988255763375
97059,5,9,2017,martes,12.272988255763375
97060,18,12,2017,lunes,12.272988255763375
97061,22,1,2018,lunes,12.272988255763375
97064,26,10,2017,jueves,12.272988255763375
97065,6,11,2017,lunes,12.272988255763375
97066,14,11,2017,martes,12.272988255763375
97067,7,12,2017,jueves,12.272988255763375
97068,21,12,2017,jueves,12.272988255763375
97069,7,2,2018,miercoles,12.272988255763375
97188,16,3,2018,viernes,12.272988255763375
97189,21,12,2016,miercoles,12.272988255763375
97190,30,1,2017,lunes,12.272988255763375
97191,30,1,2017,lunes,12.272988255763375
97192,16,11,2017,jueves,12.272988255763375
97193,3,3,2018,sabado,12.272988255763375
97194,5,3,2018,lunes,12.272988255763375
97195,17,3,2018,sabado,12.272988255763375
97196,18,3,2018,domingo,12.272988255763375
97197,20,12,2016,martes,12.272988255763375
97198,17,1,2017,martes,12.272988255763375
97199,17,1,2017,martes,12.272988255763375
97200,4,5,2017,jueves,12.272988255763375
97201,8,6,2017,jueves,12.272988255763375
97202,25,4,2017,martes,12.272988255763375
97203,11,12,2016,domingo,12.272988255763375
97204,25,12,2016,domingo,12.272988255763375
97205,31,12,2016,sabado,12.272988255763375
97206,1,1,2017,domingo,12.272988255763375
97207,5,1,2017,jueves,12.272988255763375
97208,9,1,2017,lunes,12.272988255763375
97209,9,1,2017,lunes,12.272988255763375
97210,11,1,2017,miercoles,12.272988255763375
97211,17,1,2017,martes,12.272988255763375
97212,7,1,2017,sabado,12.272988255763375
97213,7,1,2017,sabado,12.272988255763375
97214,8,1,2017,domingo,12.272988255763375
97215,8,1,2017,domingo,12.272988255763375
97216,10,1,2017,martes,12.272988255763375
97217,18,1,2017,miercoles,12.272988255763375
97218,19,1,2017,jueves,12.272988255763375
97219,20,1,2017,viernes,12.272988255763375
97220,12,4,2017,miercoles,12.272988255763375
97221,13,4,2017,jueves,12.272988255763375
97222,13,4,2017,jueves,12.272988255763375
97223,1,1,2017,domingo,12.272988255763375
97224,18,2,2017,sabado,12.272988255763375
97225,7,4,2017,viernes,12.272988255763375
97226,5,5,2017,viernes,12.272988255763375
97227,12,5,2017,viernes,12.272988255763375
97228,14,5,2017,domingo,12.272988255763375
97229,1,6,2017,jueves,12.272988255763375
97230,9,6,2017,viernes,12.272988255763375
97231,14,6,2017,miercoles,12.272988255763375
97232,23,6,2017,viernes,12.272988255763375
97233,24,6,2017,sabado,12.272988255763375
97234,31,12,1969,martes,12.272988255763375
97235,24,6,2017,sabado,12.272988255763375
97236,28,6,2017,miercoles,12.272988255763375
97237,4,6,2017,domingo,12.272988255763375
97238,4,7,2017,martes,12.272988255763375
97239,5,7,2017,miercoles,12.272988255763375
97240,8,7,2017,sabado,12.272988255763375
97241,10,7,2017,lunes,12.272988255763375
97242,15,7,2017,sabado,12.272988255763375
97243,20,7,2017,jueves,12.272988255763375
97244,23,7,2017,domingo,12.272988255763375
97245,11,7,2017,martes,12.272988255763375
97246,26,7,2017,miercoles,12.272988255763375
97247,30,7,2017,domingo,12.272988255763375
97248,12,8,2017,sabado,12.272988255763375
97249,15,8,2017,martes,12.272988255763375
97250,18,8,2017,viernes,12.272988255763375
97251,20,8,2017,domingo,12.272988255763375
97252,17,8,2017,jueves,12.272988255763375
97253,30,8,2017,miercoles,12.272988255763375
97254,2,9,2017,sabado,12.272988255763375
97255,4,9,2017,lunes,12.272988255763375
97256,5,9,2017,martes,12.272988255763375
97257,6,8,2017,domingo,12.272988255763375
97258,8,9,2017,viernes,12.272988255763375
97259,8,9,2017,viernes,12.272988255763375
97260,8,9,2017,viernes,12.272988255763375
97261,13,9,2017,miercoles,12.272988255763375
97262,15,9,2017,viernes,12.272988255763375
97263,16,9,2017,sabado,12.272988255763375
97264,18,9,2017,lunes,12.272988255763375
97265,20,9,2017,miercoles,12.272988255763375
97266,30,9,2017,sabado,12.272988255763375
97267,11,10,2017,miercoles,12.272988255763375
97268,12,10,2017,jueves,12.272988255763375
97269,27,10,2017,viernes,12.272988255763375
97270,29,10,2017,domingo,12.272988255763375
97271,6,10,2017,viernes,12.272988255763375
97272,8,10,2017,domingo,12.272988255763375
97273,21,10,2017,sabado,12.272988255763375
97274,15,10,2017,domingo,12.272988255763375
97275,1,11,2017,miercoles,12.272988255763375
97276,3,11,2017,viernes,12.272988255763375
97277,6,11,2017,lunes,12.272988255763375
97278,14,11,2017,martes,12.272988255763375
97279,14,11,2017,martes,12.272988255763375
97280,12,11,2017,domingo,12.272988255763375
97281,15,11,2017,miercoles,12.272988255763375
97282,15,11,2017,miercoles,12.272988255763375
97283,5,11,2017,domingo,12.272988255763375
97284,10,11,2017,viernes,12.272988255763375
97285,17,11,2017,viernes,12.272988255763375
97286,25,11,2017,sabado,12.272988255763375
97287,30,11,2017,jueves,12.272988255763375
97288,12,11,2017,domingo,12.272988255763375
97289,6,12,2017,miercoles,12.272988255763375
97290,12,12,2017,martes,12.272988255763375
97291,20,12,2017,miercoles,12.272988255763375
97292,22,12,2017,viernes,12.272988255763375
97293,24,12,2017,domingo,12.272988255763375
97294,26,12,2017,martes,12.272988255763375
97295,27,12,2017,miercoles,12.272988255763375
97296,27,12,2017,miercoles,12.272988255763375
97297,28,12,2017,jueves,12.272988255763375
97298,28,12,2017,jueves,12.272988255763375
97299,29,12,2017,viernes,12.272988255763375
97300,30,12,2017,sabado,12.272988255763375
97301,22,12,2017,viernes,12.272988255763375
97302,1,1,2018,lunes,12.272988255763375
97303,2,1,2018,martes,12.272988255763375
97304,3,1,2018,miercoles,12.272988255763375
97305,8,1,2018,lunes,12.272988255763375
97306,8,1,2018,lunes,12.272988255763375
97307,8,1,2018,lunes,12.272988255763375
97308,9,1,2018,martes,12.272988255763375
97309,13,1,2018,sabado,12.272988255763375
97310,28,1,2018,domingo,12.272988255763375
97311,29,1,2018,lunes,12.272988255763375
97312,2,1,2018,martes,12.272988255763375
97313,6,1,2018,sabado,12.272988255763375
97314,29,1,2018,lunes,12.272988255763375
97315,2,2,2018,viernes,12.272988255763375
97316,25,2,2018,domingo,12.272988255763375
97317,10,2,2018,sabado,12.272988255763375
97318,17,2,2018,sabado,12.272988255763375
97319,15,2,2018,jueves,12.272988255763375
97320,5,3,2018,lunes,12.272988255763375
97321,23,3,2018,viernes,12.272988255763375
97322,23,3,2018,viernes,12.272988255763375
97323,2,3,2018,viernes,12.272988255763375
97324,4,3,2018,domingo,12.272988255763375
97325,10,3,2018,sabado,12.272988255763375
97326,18,3,2018,domingo,12.272988255763375
97327,22,3,2018,jueves,12.272988255763375
97328,31,3,2018,sabado,12.272988255763375
97533,8,1,2018,lunes,12.272988255763375
97475,12,12,2017,martes,12.272988255763375
97476,2,10,2017,lunes,12.272988255763375
97477,3,10,2017,martes,12.272988255763375
97478,6,10,2017,viernes,12.272988255763375
97479,7,10,2017,sabado,12.272988255763375
97480,10,10,2017,martes,12.272988255763375
97481,12,10,2017,jueves,12.272988255763375
97482,15,10,2017,domingo,12.272988255763375
97483,16,10,2017,lunes,12.272988255763375
97484,17,10,2017,martes,12.272988255763375
97485,22,10,2017,domingo,12.272988255763375
97486,25,10,2017,miercoles,12.272988255763375
97487,27,10,2017,viernes,12.272988255763375
97488,29,10,2017,domingo,12.272988255763375
97489,29,10,2017,domingo,12.272988255763375
97490,29,10,2017,domingo,12.272988255763375
97491,31,10,2017,martes,12.272988255763375
97492,3,11,2017,viernes,12.272988255763375
97493,4,11,2017,sabado,12.272988255763375
97494,4,11,2017,sabado,12.272988255763375
97495,8,11,2017,miercoles,12.272988255763375
97496,8,11,2017,miercoles,12.272988255763375
97497,9,11,2017,jueves,12.272988255763375
97498,10,11,2017,viernes,12.272988255763375
97499,11,11,2017,sabado,12.272988255763375
97500,11,11,2017,sabado,12.272988255763375
97501,12,11,2017,domingo,12.272988255763375
97502,15,11,2017,miercoles,12.272988255763375
97503,18,11,2017,sabado,12.272988255763375
97504,19,11,2017,domingo,12.272988255763375
97505,22,11,2017,miercoles,12.272988255763375
97506,25,11,2017,sabado,12.272988255763375
97507,23,11,2017,jueves,12.272988255763375
97508,28,11,2017,martes,12.272988255763375
97509,29,11,2017,miercoles,12.272988255763375
97510,29,11,2017,miercoles,12.272988255763375
97511,30,11,2017,jueves,12.272988255763375
97512,3,12,2017,domingo,12.272988255763375
97513,4,12,2017,lunes,12.272988255763375
97514,8,12,2017,viernes,12.272988255763375
97515,10,12,2017,domingo,12.272988255763375
97516,12,12,2017,martes,12.272988255763375
97517,15,12,2017,viernes,12.272988255763375
97518,18,12,2017,lunes,12.272988255763375
97519,19,12,2017,martes,12.272988255763375
97520,19,12,2017,martes,12.272988255763375
97521,20,12,2017,miercoles,12.272988255763375
97522,22,12,2017,viernes,12.272988255763375
97523,22,12,2017,viernes,12.272988255763375
97524,25,12,2017,lunes,12.272988255763375
97525,28,12,2017,jueves,12.272988255763375
97526,29,12,2017,viernes,12.272988255763375
97527,2,1,2018,martes,12.272988255763375
97528,5,1,2018,viernes,12.272988255763375
97529,6,1,2018,sabado,12.272988255763375
97530,6,1,2018,sabado,12.272988255763375
97531,6,1,2018,sabado,12.272988255763375
97532,8,2,2018,jueves,12.272988255763375
97534,10,1,2018,miercoles,12.272988255763375
97535,12,1,2018,viernes,12.272988255763375
97536,14,1,2018,domingo,12.272988255763375
97537,18,1,2018,jueves,12.272988255763375
97538,14,3,2018,miercoles,12.272988255763375
97539,18,3,2018,domingo,12.272988255763375
97540,18,3,2018,domingo,12.272988255763375
97541,21,3,2018,miercoles,12.272988255763375
97542,25,3,2018,domingo,12.272988255763375
97626,21,1,2017,sabado,12.272988255763375
97627,23,1,2017,lunes,12.272988255763375
97628,31,12,1969,miercoles,12.272988255763375
97629,19,2,2017,domingo,12.272988255763375
97630,28,2,2017,martes,12.272988255763375
97631,11,3,2017,sabado,12.272988255763375
97632,18,3,2017,sabado,12.272988255763375
97633,26,3,2017,domingo,12.272988255763375
97634,7,4,2017,viernes,12.272988255763375
97635,11,4,2017,martes,12.272988255763375
97636,12,4,2017,miercoles,12.272988255763375
97637,13,4,2017,jueves,12.272988255763375
97638,18,4,2017,martes,12.272988255763375
97639,25,4,2017,martes,12.272988255763375
97640,30,4,2017,domingo,12.272988255763375
97641,24,1,2017,martes,12.272988255763375
97642,27,1,2017,viernes,12.272988255763375
97643,11,4,2017,martes,12.272988255763375
97955,23,1,2018,martes,12.272988255763375
97956,28,1,2018,domingo,12.272988255763375
97957,29,1,2018,lunes,12.272988255763375
97958,24,2,2018,sabado,12.272988255763375
97959,24,2,2018,sabado,12.272988255763375
97960,3,3,2018,sabado,12.272988255763375
97961,5,3,2018,lunes,12.272988255763375
97962,6,3,2018,martes,12.272988255763375
97963,15,3,2018,jueves,12.272988255763375
97964,17,3,2018,sabado,12.272988255763375
97965,17,3,2018,sabado,12.272988255763375
97966,19,3,2018,lunes,12.272988255763375
97967,26,3,2018,lunes,12.272988255763375
97968,26,3,2018,lunes,12.272988255763375
97969,28,3,2018,miercoles,12.272988255763375
97970,29,3,2018,jueves,12.272988255763375
97971,31,3,2018,sabado,12.272988255763375
97972,2,2,2018,viernes,12.272988255763375
97973,9,2,2018,viernes,12.272988255763375
97974,10,2,2018,sabado,12.272988255763375
97975,15,2,2018,jueves,12.272988255763375
97976,7,3,2018,miercoles,12.272988255763375
101910,14,6,2018,Jueves,4.0
101913,11,6,2018,Lunes,5.0
101914,1,4,2018,Domingo,11.0
101915,7,4,2018,Sábado,15.0
101916,7,4,2018,Sábado,6.0
101917,7,4,2018,Sábado,21.0
101918,8,4,2018,Domingo,9.0
101919,9,4,2018,Lunes,9.0
101920,19,4,2018,Jueves,19.0
101922,19,4,2018,Jueves,2.0
101923,22,4,2018,Domingo,15.0
101925,22,4,2018,Domingo,18.0
101927,5,5,2018,Sábado,17.0
101928,5,5,2018,Sábado,13.0
101930,9,5,2018,Miércoles,10.0
101931,5,5,2018,Sábado,22.0
101933,12,5,2018,Sábado,7.0
101935,12,5,2018,Sábado,1.0
101937,15,5,2018,Martes,15.0
101940,18,5,2018,Viernes,19.0
101941,18,5,2018,Viernes,4.0
101943,21,5,2018,Lunes,8.0
101945,15,6,2018,Viernes,12.0
101947,22,5,2018,Martes,5.0
101948,31,5,2018,Jueves,17.0
101951,5,6,2018,Martes,19.0
101952,6,6,2018,Miércoles,20.0
101954,7,6,2018,Jueves,15.0
101956,8,6,2018,Viernes,19.0
106101,13,9,2018,Jueves,5.0
101958,9,6,2018,Sábado,16.0
101961,15,6,2018,Viernes,7.0
101964,15,6,2018,Viernes,8.0
101967,20,6,2018,Miércoles,16.0
101969,22,6,2018,Viernes,21.0
101970,23,6,2018,Sábado,23.0
101971,26,6,2018,Martes,14.0
101972,28,6,2018,Jueves,16.0
101974,28,6,2018,Jueves,14.0
103290,3,9,2018,Lunes,9.0
106100,11,9,2018,Martes,7.0
103291,4,9,2018,Martes,7.0
103292,6,9,2018,Jueves,15.0
103293,13,9,2018,Jueves,0.0
103294,22,9,2018,Sábado,7.0
103295,23,10,2018,Martes,18.0
106095,3,9,2018,Lunes,16.0
106096,4,9,2018,Martes,16.0
